Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
2100,0#35,0#77,3884.json,20#15,0.21928495168685913#0.38435792922973633,0.027235338262688#0.03617206607539024,6#4,6#4,12#8,7#5,5.71#4.95,2#1,3#3,86.0#72.0,89.53176879882812#95.63322448730469,1#1,1#1,0#9,0#2,0#78,0#90,0#0,0#1,0#1
2100,0,0,7133.json,3,0.738427996635437,0.7212561903024333,0,0,0,1,3.77,0,2,20.0,130.30841064453125,1,0,0,0,0,0,0,0,0
51,0,0,2467.json,3,0.15351399779319763,0.6512854741627967,0,0,0,1,3.77,0,2,19.0,130.45266723632812,0,0,0,0,0,0,0,0,0
1172,0,0,1630.json,3,0.7051196694374084,0.8941064050899618,0,0,0,1,3.77,0,0,14.0,132.4454345703125,0,0,0,0,0,0,0,0,0
2100,0,0,2957.json,7,0.33471956849098206,0.0493098378312657,2,2,4,2,5.11,1,1,46.0,110.94255828857422,0,1,0,0,0,0,0,0,0
1623,0#3,0#444,7889.json,7#7,0.7082697749137878#0.647426962852478,0.5836463660063859#0.573490630836332,0#0,0#0,0#0,2#2,6.05#6.05,1#1,1#1,30.0#30.0,113.80858612060547#113.80858612060547,0#0,0#0,0#2,0#1,0#8,0#7,0#0,0#0,0#0
2100,0#13#23,0#5#100,8788.json,3#3#3,0.0#0.0#0.0,4.728734990947541E-4#3.1209479540644276E-4#2.774665006931722E-4,0#0#0,0#0#0,0#0#0,1#1#1,3.77#3.77#3.77,0#0#0,2#2#2,67.0#69.0#70.0,122.88883972167969#122.68379974365234#122.60897827148438,7#7#7,0#0#0,0#2#4,0#1#2,0#6#12,0#6#12,0#0#1,0#0#1,0#0#1
1891,0#44,0#0,3366.json,3#4,0.7641180157661438#0.5283632874488831,0.8851792605378448#0.6141068729213762,0#0,0#0,0#0,1#1,1.89#4.0,0#0,0#0,17.0#23.0,131.28770446777344#124.58238983154297,1#1,0#0,0#7,0#4,0#47,0#37,0#0,0#0,0#0
2100,0#15#5,0#224#482,10651.json,3#3#3,0.5326099991798401#0.030285561457276344#0.032669298350811005,0.8127250841062741#0.5218260296441207#0.5185114479083436,0#0#0,0#0#0,0#0#0,1#1#1,3.77#3.77#3.77,0#0#0,1#1#1,15.0#22.0#22.0,132.086669921875#129.57785034179688#129.57785034179688,0#0#0,0#0#0,0#2#2,0#1#1,0#39#13,0#39#13,0#0#0,0#0#0,0#0#0
2100,0#49#90#2#3#1#29#7#10#16#11#2,0#77#242#277#278#278#431#456#498#595#851#938,7523.json,91#91#91#97#86#92#104#107#115#125#114#114,0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0,1.0086607347939866E-49#4.821149991110975E-51#4.582409027244127E-48#4.6240974868781195E-54#6.359067085700428E-48#9.934337192800306E-53#1.2813148790774583E-61#1.1654349360660686E-68#4.0097784125988784E-72#7.085998520968572E-82#6.091465572435824E-73#5.3506462393406563E-73,4#4#4#4#5#5#5#5#5#5#5#5,38#38#38#41#37#40#44#45#45#50#46#46,42#42#42#45#42#45#49#50#50#55#51#51,39#39#39#42#38#41#45#46#48#53#49#49,5.43#5.43#5.43#5.43#5.69#5.66#5.68#5.76#5.72#5.66#5.73#5.73,13#13#13#13#13#13#15#15#15#15#15#15,56#62#54#58#48#52#58#60#64#69#63#63,723.0#739.0#707.0#763.0#678.0#738.0#828.0#900.0#936.0#1038.0#941.0#940.0,44.993499755859375#44.89260482788086#45.12279510498047#42.86874008178711#46.364166259765625#44.12931442260742#40.52838897705078#39.35463333129883#37.45759201049805#34.3499870300293#37.314884185791016#37.3117561340332,1#1#1#1#2#2#2#3#3#3#3#3,12#12#12#12#11#11#15#15#15#15#13#13,0#20#16#6#44#42#25#45#17#10#25#4,0#10#8#6#16#24#16#25#12#10#8#2,0#142#122#291#606#328#545#423#255#455#746#28,0#140#122#330#652#348#590#380#310#527#843#28,0#0#0#0#0#0#0#0#0#0#1#1,0#1#1#0#0#0#0#1#0#0#1#1,0#1#1#0#0#0#0#1#0#0#1#1
1404,0,0,1494.json,4,0.5219739079475403,0.7509355486567655,0,0,0,1,4.0,0,0,20.0,125.64796447753906,1,0,0,0,0,0,0,0,0
1643,0#2,0#1364,386.json,7#3,0.13081124424934387#0.28497564792633057,0.3136458693367575#0.8256370391350976,0#0,0#0,0#0,1#1,3.61#3.77,0#0,3#1,37.0#14.0,112.85823059082031#132.79563903808594,0#0,1#0,0#6,0#1,0#149,0#157,0#0,0#0,0#0
2100,0,0,4767.json,3,0.45175036787986755,0.11077332875911379,1,1,2,2,3.77,0,2,35.0,126.48056030273438,1,0,0,0,0,0,0,0,0
