Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
2415,0#18#685#66,0#88#1022#1889,3746.json,3#3#5#9,1.2987303489353508E-4#1.2987303489353508E-4#8.742178324609995E-4#0.0034277266822755337,0.12665946271576542#0.12665946271576542#0.039899293571665446#1.2912130015070475E-4,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#2,1.89#1.89#5.43#2.67,0#0#0#1,4#4#8#9,36.0#36.0#48.0#85.0,126.72693634033203#126.72693634033203#116.58202362060547#103.26070404052734,0#0#0#0,0#0#0#4,0#0#4#10,0#0#3#7,0#0#146#238,0#0#120#235,0#0#1#0,0#0#1#0,0#0#1#0
696,0,0,3576.json,5,0.15333303809165955,0.2053957270432794,0,0,0,1,1.96,0,3,35.0,118.2244644165039,2,0,0,0,0,0,0,0,0
498,0,0,1925.json,3,0.2593476176261902,0.492488934841045,1,1,2,2,1.89,0,3,26.0,128.2789306640625,0,0,0,0,0,0,0,0,0
785,0#172,0#735,157.json,5#4,0.0#0.0,0.03776552930921853#0.025718564319718553,0#0,0#0,0#0,1#1,1.94#1.81,0#0,6#6,53.0#53.0,115.78025817871094#119.39517974853516,2#2,1#1,0#2,0#1,0#12,0#8,0#0,0#0,0#0
670,0,0,1960.json,3,0.38634541630744934,0.8610099742362892,0,0,0,1,1.89,0,0,17.0,131.03103637695312,0,0,0,0,0,0,0,0,0
1010,0#175,0#808,2779.json,14#9,0.08495037257671356#0.03466789424419403,0.4887536027971666#0.09889958634014119,1#1,1#1,2#2,2#2,2.81#3.14,1#1,2#2,60.0#59.0,98.57821655273438#105.82330322265625,0#0,2#2,0#11,0#3,0#40,0#8,0#0,0#0,0#0
1399,0,0,2215.json,5,0.666035532951355,0.9503923217352203,0,0,0,1,1.96,0,0,21.0,121.6568603515625,1,0,0,0,0,0,0,0,0
4272,0#0#98#244#4#685#162,0#67#933#2103#2519#2879#3657,3114.json,6#6#6#6#6#6#3,0.034108974039554596#0.034108974039554596#0.03446844592690468#0.03446844592690468#0.031310323625802994#0.030829455703496933#0.04572181776165962,0.11237301118968694#0.11237301118968694#0.09747964421048784#0.09747964421048784#0.0887490148077359#0.09733778760242252#0.2629878878592075,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,2.0#2.0#2.0#2.0#2.0#2.0#1.89,0#0#0#0#0#0#0,1#1#2#2#2#2#2,43.0#43.0#44.0#44.0#44.0#44.0#31.0,114.20042419433594#114.20042419433594#114.08087921142578#114.08087921142578#114.08087921142578#114.08087921142578#127.42049407958984,2#2#2#2#2#2#2,1#1#1#1#1#1#0,0#0#2#2#2#2#7,0#0#1#1#1#1#2,0#0#6#12#24#16#97,0#0#6#12#24#16#85,0#0#0#0#0#1#0,0#0#0#0#0#1#0,0#0#0#0#0#1#0
380,0#175,0#178,1024.json,3#3,0.0#0.0,0.011793454944131986#0.03022551119282716,0#0,0#0,0#0,1#1,1.89#1.89,0#0,1#1,48.0#43.0,124.62299346923828#125.3065414428711,6#5,0#0,0#4,0#2,0#49,0#49,0#0,0#0,0#0
2280,0#685,0#887,4037.json,3#3,0.3893781006336212#0.3893781006336212,0.7680373391374002#0.7680373391374002,0#0,0#0,0#0,1#1,1.89#1.89,0#0,1#1,20.0#20.0,130.59072875976562#130.59072875976562,0#0,0#0,0#0,0#0,0#0,0#0,0#1,0#1,0#1
1043,0#140,0#707,980.json,10#10,0.0#0.0,4.508308210064638E-8#3.853728167758476E-8,0#0,0#0,0#0,1#1,1.83#1.83,0#0,13#14,127.0#127.0,99.55010986328125#99.5164794921875,4#4,1#1,0#2,0#1,0#25,0#25,0#0,0#0,0#0
2414,0#685#84#214#175,0#1021#1152#2034#2212,1346.json,7#7#7#7#5,0.12750816345214844#0.12750816345214844#0.12750816345214844#0.1651395857334137#0.05888000503182411,0.2567632720093327#0.2567632720093327#0.2567632720093327#0.18147512732658264#0.09256044144767706,1#1#1#1#1,1#1#1#1#1,2#2#2#2#2,2#2#2#2#2,2.8#2.8#2.8#2.8#2.99,1#1#1#1#0,3#3#3#3#3,40.0#40.0#40.0#40.0#39.0,111.78627014160156#111.78627014160156#111.78627014160156#111.78627014160156#117.3687744140625,1#1#1#1#1,0#0#0#0#0,0#0#0#4#8,0#0#0#2#3,0#0#0#28#18,0#0#0#28#8,0#1#0#0#0,0#1#0#0#0,0#1#0#0#0
2444,0#26#18#685,0#23#117#1051,3575.json,3#3#3#3,0.9340677261352539#0.9340677261352539#0.9340677261352539#0.9340677261352539,0.9616583041940806#0.9616583041940806#0.9616583041940806#0.9616583041940806,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#1.89#1.89#1.89,0#0#0#0,0#0#0#0,12.0#12.0#12.0#12.0,133.59722900390625#133.59722900390625#133.59722900390625#133.59722900390625,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#1,0#1#0#1,0#1#0#1
2494,0#79#55#9#137,0#407#517#517#1428,2565.json,4#4#4#4#4,0.7596914768218994#0.40563973784446716#0.6295199394226074#0.40563973784446716#0.8406227231025696,0.9634081050666937#0.9560614401304595#0.960990542421277#0.9560614401304595#0.9927053117527245,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1.73#1.73#1.73#1.73#1.73,0#0#0#0#0,0#0#0#0#0,12.0#12.0#12.0#12.0#12.0,128.936767578125#128.936767578125#128.936767578125#128.936767578125#128.936767578125,0#0#0#0#0,0#0#0#0#0,0#4#4#4#8,0#2#2#2#4,0#14#35#35#94,0#14#35#35#14,0#0#0#0#0,0#0#0#1#0,0#0#0#1#0
1261,0#10,0#925,2357.json,4#3,0.63526451587677#0.7038919925689697,0.9708537056184147#0.7890902021978771,0#0,0#0,0#0,1#1,1.73#1.89,0#0,1#1,13.0#18.0,128.5205535888672#130.85629272460938,0#1,0#0,0#5,0#2,0#50,0#50,0#0,0#0,0#0
49,0,0,2722.json,3,0.24717998504638672,0.7804251128972346,0,0,0,1,1.89,0,0,18.0,130.7338104248047,0,0,0,0,0,0,0,0,0
2231,0#685,0#838,3826.json,3#3,0.05049015209078789#0.05049015209078789,0.726925382714647#0.726925382714647,0#0,0#0,0#0,1#1,1.89#1.89,0#0,0#0,20.0#20.0,130.07347106933594#130.07347106933594,0#0,0#0,0#0,0#0,0#0,0#0,0#1,0#1,0#1
3399,0#23#37#50#22#3#10#45#2#2#60#263#266,0#23#60#295#300#300#310#333#354#646#972#1872#2326,1415.json,69#71#71#71#71#71#71#71#73#75#75#75#75,0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0,1.1668303132192864E-7#4.212504148026042E-8#4.275943095991696E-9#2.2103443066007244E-10#4.4918244976234183E-11#4.4949779542236924E-11#9.733316094349174E-11#1.2868546686044028E-10#2.6439130314209225E-11#1.000521590280763E-12#1.0093838591544903E-12#1.1271218320709531E-12#1.1245969943510107E-12,8#8#8#9#10#10#10#10#10#14#14#14#14,10#10#10#10#10#10#10#10#11#12#12#12#12,18#18#18#19#20#20#20#20#21#26#26#26#26,11#11#11#11#11#11#11#11#12#13#13#13#13,4.58#4.47#4.47#4.47#4.47#4.47#4.47#4.47#4.36#4.32#4.32#4.32#4.32,3#3#3#3#3#3#3#3#3#3#3#3#3,20#22#34#44#45#45#43#43#45#49#49#49#49,273.0#287.0#299.0#312.0#320.0#320.0#316.0#316.0#331.0#353.0#353.0#353.0#353.0,61.79217529296875#61.06923294067383#60.856231689453125#60.606563568115234#60.47491455078125#60.47491455078125#60.540321350097656#60.540321350097656#59.619136810302734#58.58903121948242#58.58903121948242#58.58903121948242#58.58903121948242,3#3#3#3#3#3#3#3#3#3#3#3#3,4#4#4#4#4#4#4#4#4#4#4#4#4,0#4#24#18#8#2#4#24#9#3#4#22#2,0#4#12#9#4#1#2#12#6#3#2#11#1,0#206#72#152#85#2#50#185#262#134#10#156#2,0#68#72#152#85#2#50#185#235#125#10#156#2,0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#1#0#0#0#0#0#0#0,0#0#0#0#0#1#0#0#0#0#0#0#0
1073,0,0,1865.json,4,0.49129560589790344,0.9132797648999674,0,0,0,1,1.73,0,1,17.0,126.62725830078125,0,0,0,0,0,0,0,0,0
1066,0#196,0#23,3504.json,3#3,0.47718173265457153#0.4628176987171173,0.856636609215436#0.859859014227757,0#0,0#0,0#0,1#1,0.0#0.0,0#0,0#0,14.0#14.0,132.4454345703125#132.4454345703125,1#1,0#0,0#2,0#1,0#19,0#19,0#0,0#1,0#1
