Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
3765,0#2#7#19,0#0#790#891,28051.json,9#9#9#9,0.6533585786819458#0.6533585786819458#0.41566145420074463#0.40430986881256104,0.5673969391008291#0.5673969391008291#0.17520473267260414#0.1671985803089121,0#0#0#0,0#0#0#0,0#0#0#0,2#2#2#2,3.2#3.2#3.2#3.2,2#2#2#2,1#1#2#2,39.0#39.0#47.0#47.0,107.9759750366211#107.9759750366211#106.7049560546875#106.7049560546875,1#1#1#1,0#0#0#0,0#0#4#2,0#0#2#1,0#0#50#13,0#0#50#13,0#0#0#0,0#0#1#0,0#1#1#1
3684,0#53#0#242,0#0#305#855,1291.json,3#3#3#3,0.9395173192024231#0.9408955574035645#0.9395173192024231#0.8357557654380798,0.9561258478442347#0.965106288670043#0.9561258478442347#0.9199868163879557,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.41#1.89#1.41#1.41,0#0#0#0,0#0#0#0,12.0#12.0#12.0#14.0,133.59722900390625#133.59722900390625#133.59722900390625#132.4454345703125,0#0#0#0,0#0#0#0,0#6#0#2,0#3#0#1,0#4#4#5,0#0#0#5,0#0#0#0,0#0#0#0,0#0#0#0
2902,0#170,0#45,21254.json,3#3,0.8357557654380798#0.8357557654380798,0.9224077021510233#0.9224077021510233,0#0,0#0,0#0,1#1,1.41#1.41,0#0,0#0,14.0#14.0,132.4454345703125#132.4454345703125,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#1
2404,0,0,27359.json,3,2.122707082889974E-4,0.053248368605441423,0,0,0,1,1.41,0,2,41.0,125.67707061767578,2,0,0,0,0,0,0,0,0
2600,0#0,0#17,6032.json,3#3,0.22841936349868774#0.22841936349868774,0.6914766676278191#0.6914766676278191,0#0,0#0,0#0,1#1,1.41#1.41,0#0,2#2,23.0#23.0,129.34671020507812#129.34671020507812,1#1,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0
2537,0,0,19759.json,4,0.5580765008926392,0.9293075082622967,0,0,0,1,1.5,0,0,20.0,125.64796447753906,1,0,0,0,0,0,0,0,0
1308,0,0,11035.json,3,0.003062046132981777,0.3984312401488667,0,0,0,1,1.41,0,2,29.0,128.0374755859375,3,0,0,0,0,0,0,0,0
2378,0,0,8097.json,7,0.009801167994737625,0.2268036712921319,1,1,2,2,2.27,1,2,44.0,111.4901123046875,3,0,0,0,0,0,0,0,0
2985,0#1763,0#149,15450.json,8#8,0.029998572543263435#0.030056826770305634,5.643008241283241E-4#5.760565013930219E-4,0#0,0#0,0#0,1#1,1.8#1.8,0#0,17#17,83.0#83.0,105.69003295898438#105.69003295898438,1#1,2#2,0#2,0#1,0#15,0#15,0#0,0#0,0#0
1380,0,0,7061.json,15,0.005974498577415943,6.491505373742889E-7,2,3,5,4,2.65,2,14,124.0,92.06829071044922,1,5,0,0,0,0,0,0,0
2841,0#0,0#84,5358.json,3#3,0.6669530868530273#0.6669530868530273,0.9403988696315594#0.9403988696315594,0#0,0#0,0#0,1#1,1.41#1.41,0#0,0#0,12.0#12.0,133.59722900390625#133.59722900390625,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0
1764,0#14#2#3#4#1#3,0#199#361#405#948#978#1308,10815.json,15#15#20#20#28#28#39,0.001038195681758225#7.614107453264296E-4#9.759956737980247E-4#3.419930289965123E-4#0.0#0.0#0.0,7.502232199189925E-8#5.068599992252112E-8#1.2539223356467659E-8#9.312884521789701E-11#9.04828505189852E-16#9.529705433972432E-16#1.3810238216458383E-21,0#0#0#0#3#3#4,0#0#0#0#2#2#5,0#0#0#0#5#5#9,2#2#3#3#4#4#7,2.24#2.24#2.89#3.54#3.5#3.5#3.11,1#1#2#2#2#2#2,15#15#16#17#27#27#34,127.0#129.0#144.0#165.0#237.0#236.0#316.0,92.33235931396484#92.25111389160156#86.65880584716797#85.85411071777344#78.16879272460938#78.17459106445312#70.29774475097656,3#3#3#4#4#4#4,8#8#8#8#10#10#12,0#2#27#12#12#2#35,0#1#16#6#11#1#26,0#11#149#303#588#1#1037,0#11#149#288#405#1#618,0#0#0#0#0#0#0,0#0#1#0#0#1#1,0#0#1#0#0#1#1
1738,0,0,23077.json,7,0.0,1.5310463182585538E-7,0,0,0,1,16.37,0,16,114.0,105.70197296142578,14,0,0,0,0,0,0,0,0
2517,0#22,0#601,18275.json,3#3,0.6775068640708923#0.8793350458145142,0.8800716395333206#0.9427227192999356,0#0,0#0,0#0,1#1,1.41#1.41,0#0,0#0,15.0#12.0,131.9385528564453#133.59722900390625,0#0,0#0,0#4,0#2,0#34,0#34,0#0,0#0,0#0
2936,0#0#170,0#1#79,21668.json,3#3#3,0.30742648243904114#0.30742648243904114#0.30742648243904114,0.9266175017970086#0.9266175017970086#0.9266175017970086,0#0#0,0#0#0,0#0#0,1#1#1,1.41#1.41#1.41,0#0#0,0#0#0,12.0#12.0#12.0,133.59722900390625#133.59722900390625#133.59722900390625,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#1#1
3504,0#1#0#12#0#1#3#9#7,0#1#1#2#124#591#796#2247#3073,20650.json,15#16#16#17#17#17#16#16#16,0.09592960774898529#0.18735578656196594#0.18735578656196594#0.127670019865036#0.127670019865036#0.12495330721139908#0.031660523265600204#0.029482943937182426#0.009611385874450207,3.7703984851946977E-4#1.2515990612524313E-4#1.2515990612524313E-4#4.8948161085885034E-5#4.8948161085885034E-5#4.5245831043776395E-5#2.0925271906544358E-4#1.2812285742154757E-4#4.524019974615189E-5,2#2#2#2#2#2#2#2#2,1#1#1#1#1#1#1#1#1,3#3#3#3#3#3#3#3#3,2#2#2#2#2#2#2#2#2,3.2#5.62#5.62#5.5#5.5#2.14#2.13#2.13#2.13,1#1#1#1#1#1#1#1#1,7#7#7#8#8#8#8#9#9,97.0#105.0#105.0#111.0#111.0#111.0#100.0#102.0#107.0,94.08658599853516#92.47906494140625#92.47906494140625#91.15343475341797#91.15343475341797#91.15343475341797#92.82019805908203#92.68728637695312#92.40930938720703,1#1#1#1#1#1#1#1#2,3#4#4#4#4#4#3#3#3,0#5#0#1#0#4#15#2#4,0#4#0#1#0#2#6#1#2,0#72#0#62#0#61#260#13#23,0#76#0#58#0#4#254#13#23,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0
2600,0#0,0#17,6089.json,3#3,0.7330385446548462#0.7330385446548462,0.8436107287969946#0.8436107287969946,0#0,0#0,0#0,1#1,1.41#1.41,0#0,0#0,18.0#18.0,130.99049377441406#130.99049377441406,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0
1863,0#81,0#242,2114.json,7#3,0.8527562022209167#0.07297125458717346,0.8484966985974488#0.380262354613072,0#0,0#0,0#0,2#1,2.27#1.41,1#0,1#2,28.0#26.0,114.16735076904297#128.41912841796875,1#1,0#0,0#6,0#1,0#101,0#83,0#0,0#0,0#0
1158,0,0,8535.json,3,0.8934034109115601,0.949130907692958,0,0,0,1,1.41,0,0,12.0,133.59722900390625,0,0,0,0,0,0,0,0,0
2624,0#0,0#41,9921.json,3#3,0.4807952642440796#0.4807952642440796,0.8768185384501653#0.8768185384501653,0#0,0#0,0#0,1#1,1.41#1.41,0#0,0#0,16.0#16.0,131.91592407226562#131.91592407226562,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0
2883,0#170,0#26,21908.json,3#3,0.0726502388715744#0.5012678503990173,0.4452966780650135#0.7506597340677921,0#0,0#0,0#0,1#1,1.41#1.41,0#0,1#1,27.0#22.0,128.31268310546875#129.81280517578125,1#1,0#0,0#4,0#2,0#39,0#39,0#0,0#0,0#1
3910,0#0#4#0#101,0#181#184#554#942,11493.json,7#7#8#8#3,0.45127782225608826#0.45127782225608826#0.2534017860889435#0.2534017860889435#0.05578624829649925,0.015044068050663183#0.015044068050663183#0.005906429640017891#0.005906429640017891#0.731374041180406,2#2#2#2#0,2#2#2#2#0,4#4#4#4#0,3#3#3#3#1,1.36#1.36#1.3#1.3#1.41,0#0#0#0#0,2#2#2#2#1,63.0#63.0#71.0#71.0#20.0,109.25711822509766#109.25711822509766#106.4093017578125#106.4093017578125#130.18594360351562,0#0#0#0#0,2#2#2#2#0,0#0#1#0#7,0#0#1#0#1,0#0#42#0#220,0#0#40#0#210,0#0#0#0#1,0#0#0#0#1,0#1#1#1#1
2574,0,0,25722.json,3,0.8542606234550476,0.9318564988739654,0,0,0,1,1.41,0,0,12.0,133.59722900390625,0,0,0,0,0,0,0,0,0
1184,0,0,25355.json,6,0.0,0.0010342625747094972,0,0,0,1,9.49,0,6,67.0,111.46405029296875,2,0,0,0,0,0,0,0,0
3416,0#1#44#0#5,0#7#8#23#44,22218.json,9#9#10#10#10,0.08054809272289276#0.08054809272289276#0.023100238293409348#0.023100238293409348#0.023100238293409348,4.309815213238402E-5#4.309815213238402E-5#2.1260786254553015E-6#2.1260786254553015E-6#2.1260786254553015E-6,4#4#5#5#5,4#4#5#5#5,8#8#10#10#10,5#5#6#6#6,1.25#1.25#1.2#1.2#1.2,0#0#0#0#0,4#4#5#5#5,103.0#103.0#123.0#123.0#123.0,102.04666900634766#102.04666900634766#99.12999725341797#99.12999725341797#99.12999725341797,0#0#0#0#0,2#2#2#2#2,0#0#1#0#0,0#0#1#0#0,0#0#74#0#0,0#0#72#0#0,0#0#0#0#0,0#0#0#0#0,0#0#1#1#0
2089,0,0,9213.json,4,0.4096202552318573,0.8873438789459919,0,0,0,1,1.5,0,0,20.0,125.64796447753906,1,0,0,0,0,0,0,0,0
